create_time,update_time,table_id_id,clo_id,clo_name,field_type,level,comment
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,ver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,ap_mode_bgntime,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,ap_to_sta_duration,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,connect_status,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,das_ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,das_port,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,dev_type,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,devid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,dns,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,encrypt_type_app,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,encrypt_type_near,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,gateway,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,is_ap_to_sta_success,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,is_online,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,is_ssid_app_exist,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,key,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,lbs_domain,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,lbs_ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,log_time,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,mac,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_config_param_1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_config_param_2,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_config_param_3,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_config_param_4,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_config_param_5,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_ok_time,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,register_status,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,sequence,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,smart_config_param_1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,smart_config_param_2,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,smart_config_param_3,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,smart_config_param_4,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,smart_config_param_5,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,ssid_app,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,ssid_near,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,user_id,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,version,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,wifi_config_ok_endtime,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243846,999,wifi_signal_strength,int,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,clienttype,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,clientver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,deviceid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,hc,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,k,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,lid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,lt,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243842,999,uid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,clienttype,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,clientver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,deviceid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,hc,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,intime,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,lid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,lt,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,outtime,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,r,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243861,999,uid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,clienttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,clnver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,hc,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,key,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,lid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,serialkey,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,tm,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243848,999,uid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,casip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,casport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,clienttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,clnid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,clnver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,cnt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,des,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,deviceip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,deviceport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243838,999,devinnerip,string,0,
